,sent_id,word,topic_id,topic_score
7203,489,lockdown,3,0.026806483045220375
7204,489,lockdown,5,0.010759448632597923
7205,489,normaal,1,0.03117392584681511
7206,489,‘,0,0.02203148789703846
7207,489,‘,1,0.014025192707777023
7208,489,virus,0,0.022554712370038033
7209,489,virus,1,0.014422607608139515
7210,489,maatregelen,1,0.014623724855482578
7211,489,:/,1,0.0192736703902483
7212,489,#anderhalvemetersamenleving,4,0.04101597145199776
7213,490,anderhalve,0,0.03246206417679787
7214,490,anderhalve,2,0.018093831837177277
7215,490,anderhalve,3,0.013444995507597923
7216,490,anderhalve,5,0.012979826889932156
7217,490,lockdown,1,0.028339620679616928
7218,490,lockdown,3,0.026806483045220375
7219,490,lockdown,5,0.010759448632597923
7220,490,meter,0,0.025987086817622185
7221,490,meter,1,0.010295337997376919
7222,490,meter,2,0.024252990260720253
7223,490,meter,3,0.032498832792043686
7224,490,meter,4,0.05097940191626549
7225,490,meter,5,0.019691824913024902
7226,490,afstand,0,0.013506509363651276
7227,490,afstand,1,0.02184661105275154
7228,490,afstand,2,0.030169116333127022
7229,490,afstand,3,0.01741955615580082
7230,490,afstand,4,0.02522105537354946
7231,490,afstand,5,0.017081083729863167
7232,490,houden,1,0.027276815846562386
7233,490,houden,2,0.03333160653710365
7234,490,houden,3,0.019370166584849358
7235,490,houden,4,0.011532431468367577
7236,490,houden,5,0.02216542698442936
7237,490,moeten,5,0.037082601338624954
7238,490,gaat,1,0.026213007047772408
7239,490,gaat,2,0.014961917884647846
7240,490,wij,1,0.02464613877236843
7241,490,komt,0,0.012106209993362427
7242,490,komt,4,0.021153857931494713
7243,491,corona,0,0.010516372509300709
7244,491,corona,3,0.04187893122434616
7245,491,meter,0,0.025987086817622185
7246,491,meter,1,0.010295337997376919
7247,491,meter,2,0.024252990260720253
7248,491,meter,3,0.032498832792043686
7249,491,meter,4,0.05097940191626549
7250,491,meter,5,0.019691824913024902
7251,491,jaar,0,0.027144495397806168
7252,491,even,2,0.027293339371681213
7253,491,goed,1,0.011552355252206326
7254,491,goed,2,0.011070108972489834
7255,491,virus,0,0.022554712370038033
7256,491,virus,1,0.014422607608139515
7257,491,alleen,0,0.02487984485924244
7258,491,maatregelen,1,0.014623724855482578
7259,491,komt,0,0.012106209993362427
7260,491,komt,4,0.021153857931494713
7261,492,blijven,5,0.02281617373228073
7262,492,we,1,0.029164142906665802
7263,492,we,2,0.014647376723587513
7264,492,we,5,0.03876664489507675
7265,492,waarom,0,0.02072514407336712
7266,493,gewoon,2,0.029279662296175957
7267,493,regel,5,0.027277842164039612
7268,493,moeten,5,0.037082601338624954
7269,493,mag,3,0.023788079619407654
7270,493,mag,4,0.012680165469646454
7271,493,t,1,0.01798558607697487
7272,493,lijkt,2,0.015185443684458733
7273,494,lockdown,1,0.028339620679616928
7274,494,lockdown,3,0.026806483045220375
7275,494,lockdown,5,0.010759448632597923
7276,494,afstand,0,0.013506509363651276
7277,494,afstand,1,0.02184661105275154
7278,494,afstand,2,0.030169116333127022
7279,494,afstand,3,0.01741955615580082
7280,494,afstand,4,0.02522105537354946
7281,494,afstand,5,0.017081083729863167
7282,494,handen,1,0.013213765807449818
7283,494,handen,2,0.02098681591451168
7284,494,nodig,1,0.0255340114235878
7285,494,‘,0,0.02203148789703846
7286,494,‘,1,0.014025192707777023
7287,494,wassen,1,0.010307456366717815
7288,494,wassen,2,0.01150152925401926
7289,494,houdt,0,0.019616801291704178
7290,494,iedereen,0,0.02174859680235386
7291,494,iedereen,1,0.011911123059689999
7292,494,iedereen,5,0.010604853741824627
7293,494,zelfs,3,0.013804132118821144
7294,495,meter,0,0.025987086817622185
7295,495,meter,1,0.010295337997376919
7296,495,meter,2,0.024252990260720253
7297,495,meter,3,0.032498832792043686
7298,495,meter,4,0.05097940191626549
7299,495,meter,5,0.019691824913024902
7300,495,afstand,0,0.013506509363651276
7301,495,afstand,1,0.02184661105275154
7302,495,afstand,2,0.030169116333127022
7303,495,afstand,3,0.01741955615580082
7304,495,afstand,4,0.02522105537354946
7305,495,afstand,5,0.017081083729863167
7306,495,we,1,0.029164142906665802
7307,495,we,2,0.014647376723587513
7308,495,we,5,0.03876664489507675
7309,495,wel,1,0.01472223736345768
7310,495,wel,2,0.02804906852543354
7311,495,wel,3,0.022085873410105705
7312,495,maken,0,0.016016975045204163
7313,496,afstand,0,0.013506509363651276
7314,496,afstand,1,0.02184661105275154
7315,496,afstand,2,0.030169116333127022
7316,496,afstand,3,0.01741955615580082
7317,496,afstand,4,0.02522105537354946
7318,496,afstand,5,0.017081083729863167
7319,496,houden,1,0.027276815846562386
7320,496,houden,2,0.03333160653710365
7321,496,houden,3,0.019370166584849358
7322,496,houden,4,0.011532431468367577
7323,496,houden,5,0.02216542698442936
7324,497,lockdown,1,0.028339620679616928
7325,497,lockdown,3,0.026806483045220375
7326,497,lockdown,5,0.010759448632597923
7327,497,afstand,0,0.013506509363651276
7328,497,afstand,1,0.02184661105275154
7329,497,afstand,2,0.030169116333127022
7330,497,afstand,3,0.01741955615580082
7331,497,afstand,4,0.02522105537354946
7332,497,afstand,5,0.017081083729863167
7333,497,gaan,2,0.019484372809529305
7334,497,gaan,5,0.0220489501953125
7335,497,regel,5,0.027277842164039612
7336,497,steeds,4,0.02215789258480072
7337,497,steeds,5,0.011743659153580666
7338,497,we,1,0.029164142906665802
7339,497,we,2,0.014647376723587513
7340,497,we,5,0.03876664489507675
7341,497,m,0,0.017229191958904266
7342,497,m,1,0.03867082670331001
7343,497,m,5,0.01306188851594925
7344,497,alle,0,0.01199941523373127
7345,497,alle,3,0.02224167436361313
7346,497,waarom,0,0.02072514407336712
7347,497,”,0,0.018328998237848282
7348,497,zitten,5,0.013024415820837021
7349,497,hou,2,0.01675824634730816
7350,497,iedereen,0,0.02174859680235386
7351,497,iedereen,1,0.011911123059689999
7352,497,iedereen,5,0.010604853741824627
7353,497,waar,1,0.01804818958044052
7354,497,waar,5,0.0342056043446064
7355,497,staan,5,0.0167133416980505
7356,498,lockdown,1,0.028339620679616928
7357,498,lockdown,3,0.026806483045220375
7358,498,lockdown,5,0.010759448632597923
7359,498,afstand,0,0.013506509363651276
7360,498,afstand,1,0.02184661105275154
7361,498,afstand,2,0.030169116333127022
7362,498,afstand,3,0.01741955615580082
7363,498,afstand,4,0.02522105537354946
7364,498,afstand,5,0.017081083729863167
7365,498,houden,1,0.027276815846562386
7366,498,houden,2,0.03333160653710365
7367,498,houden,3,0.019370166584849358
7368,498,houden,4,0.011532431468367577
7369,498,houden,5,0.02216542698442936
7370,498,we,1,0.029164142906665802
7371,498,we,2,0.014647376723587513
7372,498,we,5,0.03876664489507675
7373,498,m,0,0.017229191958904266
7374,498,m,1,0.03867082670331001
7375,498,m,5,0.01306188851594925
7376,498,moeten,5,0.037082601338624954
7377,498,beter,3,0.043640803545713425
7378,498,elkaar,2,0.011397606693208218
7379,498,elkaar,4,0.01224643737077713
7380,498,elkaar,5,0.02808929607272148
7381,498,regels,3,0.017847450450062752
7382,498,regels,5,0.010867222212255001
7383,498,mee,5,0.018190627917647362
7384,498,denk,4,0.0154926972463727
7385,498,zitten,5,0.013024415820837021
7386,498,echt,4,0.019054198637604713
7387,498,echt,5,0.010857515968382359
7388,498,werken,1,0.014586181379854679
7389,498,werk,3,0.012437049299478531
7390,499,afstand,0,0.013506509363651276
7391,499,afstand,1,0.02184661105275154
7392,499,afstand,2,0.030169116333127022
7393,499,afstand,3,0.01741955615580082
7394,499,afstand,4,0.02522105537354946
7395,499,afstand,5,0.017081083729863167
7396,499,thuis,2,0.020776929333806038
7397,499,thuis,4,0.013985197059810162
7398,499,m,0,0.017229191958904266
7399,499,m,1,0.03867082670331001
7400,499,m,5,0.01306188851594925
7401,499,@minpres,4,0.015118525363504887
7402,499,nederland,2,0.027073057368397713
7403,499,#corona,0,0.010043486021459103
7404,499,#corona,4,0.03243010863661766
7405,499,blijf,4,0.020831286907196045
7406,500,afstand,0,0.013506509363651276
7407,500,afstand,1,0.02184661105275154
7408,500,afstand,2,0.030169116333127022
7409,500,afstand,3,0.01741955615580082
7410,500,afstand,4,0.02522105537354946
7411,500,afstand,5,0.017081083729863167
7412,500,m,0,0.017229191958904266
7413,500,m,1,0.03867082670331001
7414,500,m,5,0.01306188851594925
7415,500,wel,1,0.01472223736345768
7416,500,wel,2,0.02804906852543354
7417,500,wel,3,0.022085873410105705
7418,500,prima,3,0.015637731179594994
7419,500,werk,3,0.012437049299478531
7420,501,lockdown,1,0.028339620679616928
7421,501,lockdown,3,0.026806483045220375
7422,501,lockdown,5,0.010759448632597923
7423,501,afstand,0,0.013506509363651276
7424,501,afstand,1,0.02184661105275154
7425,501,afstand,2,0.030169116333127022
7426,501,afstand,3,0.01741955615580082
7427,501,afstand,4,0.02522105537354946
7428,501,afstand,5,0.017081083729863167
7429,501,gaan,2,0.019484372809529305
7430,501,gaan,5,0.0220489501953125
7431,501,houden,1,0.027276815846562386
7432,501,houden,2,0.03333160653710365
7433,501,houden,3,0.019370166584849358
7434,501,houden,4,0.011532431468367577
7435,501,houden,5,0.02216542698442936
7436,501,mensen,1,0.010593553073704243
7437,501,mensen,2,0.027829408645629883
7438,501,mensen,3,0.01911386288702488
7439,501,mensen,4,0.01867440715432167
7440,501,mensen,5,0.018564222380518913
7441,501,we,1,0.029164142906665802
7442,501,we,2,0.014647376723587513
7443,501,we,5,0.03876664489507675
7444,501,zeg,0,0.01913711242377758
7445,501,moeten,5,0.037082601338624954
7446,501,goed,1,0.011552355252206326
7447,501,goed,2,0.011070108972489834
7448,501,”,0,0.018328998237848282
7449,501,maatregelen,1,0.014623724855482578
7450,501,nooit,1,0.016011951491236687
7451,501,lekker,5,0.016041051596403122
7452,502,lockdown,1,0.028339620679616928
7453,502,lockdown,3,0.026806483045220375
7454,502,lockdown,5,0.010759448632597923
7455,502,afstand,0,0.013506509363651276
7456,502,afstand,1,0.02184661105275154
7457,502,afstand,2,0.030169116333127022
7458,502,afstand,3,0.01741955615580082
7459,502,afstand,4,0.02522105537354946
7460,502,afstand,5,0.017081083729863167
7461,502,houden,1,0.027276815846562386
7462,502,houden,2,0.03333160653710365
7463,502,houden,3,0.019370166584849358
7464,502,houden,4,0.011532431468367577
7465,502,houden,5,0.02216542698442936
7466,502,mensen,1,0.010593553073704243
7467,502,mensen,2,0.027829408645629883
7468,502,mensen,3,0.01911386288702488
7469,502,mensen,4,0.01867440715432167
7470,502,mensen,5,0.018564222380518913
7471,502,normaal,1,0.03117392584681511
7472,502,leven,2,0.013836581259965897
7473,502,wel,1,0.01472223736345768
7474,502,wel,2,0.02804906852543354
7475,502,wel,3,0.022085873410105705
7476,502,per,2,0.02399030141532421
7477,502,aantal,2,0.011497975327074528
7478,503,meter,0,0.025987086817622185
7479,503,meter,1,0.010295337997376919
7480,503,meter,2,0.024252990260720253
7481,503,meter,3,0.032498832792043686
7482,503,meter,4,0.05097940191626549
7483,503,meter,5,0.019691824913024902
7484,503,wel,1,0.01472223736345768
7485,503,wel,2,0.02804906852543354
7486,503,wel,3,0.022085873410105705
7487,503,kans,4,0.05099555850028992
7488,503,af,3,0.025605686008930206
7489,504,wel,1,0.01472223736345768
7490,504,wel,2,0.02804906852543354
7491,504,wel,3,0.022085873410105705
7492,504,echt,4,0.019054198637604713
7493,504,echt,5,0.010857515968382359
7494,504,mtr,5,0.010747706517577171
7495,504,jij,0,0.02669551968574524
7496,504,nederland,2,0.027073057368397713
7497,505,afstand,0,0.013506509363651276
7498,505,afstand,1,0.02184661105275154
7499,505,afstand,2,0.030169116333127022
7500,505,afstand,3,0.01741955615580082
7501,505,afstand,4,0.02522105537354946
7502,505,afstand,5,0.017081083729863167
7503,505,m,0,0.017229191958904266
7504,505,m,1,0.03867082670331001
7505,505,m,5,0.01306188851594925
7506,506,werkt,3,0.025388823822140694
7507,506,overheid,0,0.016416873782873154
7508,506,#stopdelockdown,4,0.03781375661492348
7509,506,goed,1,0.011552355252206326
7510,506,goed,2,0.011070108972489834
7511,506,zoals,2,0.014326079748570919
7512,506,mtr,5,0.010747706517577171
7513,506,#anderhalvemetersamenleving,4,0.04101597145199776
7514,506,lijkt,2,0.015185443684458733
7515,507,allemaal,1,0.013905500993132591
7516,507,mensen,1,0.010593553073704243
7517,507,mensen,2,0.027829408645629883
7518,507,mensen,3,0.01911386288702488
7519,507,mensen,4,0.01867440715432167
7520,507,mensen,5,0.018564222380518913
7521,507,normaal,1,0.03117392584681511
7522,507,laat,0,0.015687253326177597
7523,507,laat,4,0.012683358043432236
7524,507,#anderhalvemetersamenleving,4,0.04101597145199776
7525,508,afstand,0,0.013506509363651276
7526,508,afstand,1,0.02184661105275154
7527,508,afstand,2,0.030169116333127022
7528,508,afstand,3,0.01741955615580082
7529,508,afstand,4,0.02522105537354946
7530,508,afstand,5,0.017081083729863167
7531,508,mogelijk,1,0.01585688255727291
7532,508,mogelijk,4,0.012508561834692955
7533,508,virus,0,0.022554712370038033
7534,508,virus,1,0.014422607608139515
7535,508,hou,2,0.01675824634730816
7536,508,hele,1,0.022567616775631905
7537,508,tijd,4,0.017056714743375778
7538,508,zoveel,4,0.016125725582242012
7539,509,afstand,0,0.013506509363651276
7540,509,afstand,1,0.02184661105275154
7541,509,afstand,2,0.030169116333127022
7542,509,afstand,3,0.01741955615580082
7543,509,afstand,4,0.02522105537354946
7544,509,afstand,5,0.017081083729863167
7545,509,elkaar,2,0.011397606693208218
7546,509,elkaar,4,0.01224643737077713
7547,509,elkaar,5,0.02808929607272148
7548,509,maken,0,0.016016975045204163
7549,509,denk,4,0.0154926972463727
7550,509,#houdafstand,4,0.024607699364423752
7551,509,jij,0,0.02669551968574524
7552,509,houd,2,0.01421813853085041
7553,509,houd,4,0.030589032918214798
7554,509,ga,4,0.020127134397625923
7555,509,#corona,0,0.010043486021459103
7556,509,#corona,4,0.03243010863661766
7557,510,afstand,0,0.013506509363651276
7558,510,afstand,1,0.02184661105275154
7559,510,afstand,2,0.030169116333127022
7560,510,afstand,3,0.01741955615580082
7561,510,afstand,4,0.02522105537354946
7562,510,afstand,5,0.017081083729863167
7563,510,houden,1,0.027276815846562386
7564,510,houden,2,0.03333160653710365
7565,510,houden,3,0.019370166584849358
7566,510,houden,4,0.011532431468367577
7567,510,houden,5,0.02216542698442936
7568,510,weer,1,0.011518411338329315
7569,510,weer,2,0.027011530473828316
7570,510,weer,3,0.011785176582634449
7571,510,werkt,3,0.025388823822140694
7572,510,helemaal,0,0.013523477129638195
7573,510,kans,4,0.05099555850028992
7574,510,jij,0,0.02669551968574524
7575,510,groot,4,0.01752946898341179
7576,510,heel,3,0.024144615978002548
7577,510,besmet,0,0.015068440698087215
7578,511,afstand,0,0.013506509363651276
7579,511,afstand,1,0.02184661105275154
7580,511,afstand,2,0.030169116333127022
7581,511,afstand,3,0.01741955615580082
7582,511,afstand,4,0.02522105537354946
7583,511,afstand,5,0.017081083729863167
7584,511,mensen,1,0.010593553073704243
7585,511,mensen,2,0.027829408645629883
7586,511,mensen,3,0.01911386288702488
7587,511,mensen,4,0.01867440715432167
7588,511,mensen,5,0.018564222380518913
7589,511,thuis,2,0.020776929333806038
7590,511,thuis,4,0.013985197059810162
7591,511,m,0,0.017229191958904266
7592,511,m,1,0.03867082670331001
7593,511,m,5,0.01306188851594925
7594,511,#corona,0,0.010043486021459103
7595,511,#corona,4,0.03243010863661766
7596,511,blijf,4,0.020831286907196045
7597,512,s,0,0.019691674038767815
7598,512,jaar,0,0.027144495397806168
7599,512,zien,2,0.016629600897431374
7600,512,”,0,0.018328998237848282
7601,512,mtr,5,0.010747706517577171
7602,513,normaal,1,0.03117392584681511
7603,513,nodig,1,0.0255340114235878
7604,513,helemaal,0,0.013523477129638195
7605,513,alleen,0,0.02487984485924244
7606,514,meter,0,0.025987086817622185
7607,514,meter,1,0.010295337997376919
7608,514,meter,2,0.024252990260720253
7609,514,meter,3,0.032498832792043686
7610,514,meter,4,0.05097940191626549
7611,514,meter,5,0.019691824913024902
7612,514,afstand,0,0.013506509363651276
7613,514,afstand,1,0.02184661105275154
7614,514,afstand,2,0.030169116333127022
7615,514,afstand,3,0.01741955615580082
7616,514,afstand,4,0.02522105537354946
7617,514,afstand,5,0.017081083729863167
7618,514,houden,1,0.027276815846562386
7619,514,houden,2,0.03333160653710365
7620,514,houden,3,0.019370166584849358
7621,514,houden,4,0.011532431468367577
7622,514,houden,5,0.02216542698442936
7623,514,wanneer,4,0.013902385719120502
7624,514,mondkapje,2,0.017868371680378914
7625,514,mag,3,0.023788079619407654
7626,514,mag,4,0.012680165469646454
7627,514,ga,4,0.020127134397625923
7628,514,werk,3,0.012437049299478531
7629,515,afstand,0,0.013506509363651276
7630,515,afstand,1,0.02184661105275154
7631,515,afstand,2,0.030169116333127022
7632,515,afstand,3,0.01741955615580082
7633,515,afstand,4,0.02522105537354946
7634,515,afstand,5,0.017081083729863167
7635,515,m,0,0.017229191958904266
7636,515,m,1,0.03867082670331001
7637,515,m,5,0.01306188851594925
7638,515,@minpres,4,0.015118525363504887
7639,515,minder,3,0.03488298878073692
7640,515,tijdens,1,0.011463404633104801
7641,515,waar,1,0.01804818958044052
7642,515,waar,5,0.0342056043446064
7643,516,vakantie,0,0.019922956824302673
7644,516,even,2,0.027293339371681213
7645,516,alle,0,0.01199941523373127
7646,516,alle,3,0.02224167436361313
7647,516,@minpres,4,0.015118525363504887
7648,516,net,0,0.01453880313783884
7649,517,#blijfthuis,4,0.031768910586833954
7650,517,@minpres,4,0.015118525363504887
7651,517,#houdafstand,4,0.024607699364423752
7652,517,#lockdown,4,0.03041728585958481
7653,518,lockdown,1,0.028339620679616928
7654,518,lockdown,3,0.026806483045220375
7655,518,lockdown,5,0.010759448632597923
7656,518,meter,0,0.025987086817622185
7657,518,meter,1,0.010295337997376919
7658,518,meter,2,0.024252990260720253
7659,518,meter,3,0.032498832792043686
7660,518,meter,4,0.05097940191626549
7661,518,meter,5,0.019691824913024902
7662,518,afstand,0,0.013506509363651276
7663,518,afstand,1,0.02184661105275154
7664,518,afstand,2,0.030169116333127022
7665,518,afstand,3,0.01741955615580082
7666,518,afstand,4,0.02522105537354946
7667,518,afstand,5,0.017081083729863167
7668,518,blijven,5,0.02281617373228073
7669,518,gaan,2,0.019484372809529305
7670,518,gaan,5,0.0220489501953125
7671,518,mensen,1,0.010593553073704243
7672,518,mensen,2,0.027829408645629883
7673,518,mensen,3,0.01911386288702488
7674,518,mensen,4,0.01867440715432167
7675,518,mensen,5,0.018564222380518913
7676,518,thuis,2,0.020776929333806038
7677,518,thuis,4,0.013985197059810162
7678,518,wanneer,4,0.013902385719120502
7679,518,regels,3,0.017847450450062752
7680,518,regels,5,0.010867222212255001
7681,518,@minpres,4,0.015118525363504887
7682,518,laat,0,0.015687253326177597
7683,518,laat,4,0.012683358043432236
7684,518,komt,0,0.012106209993362427
7685,518,komt,4,0.021153857931494713
7686,518,rutte,0,0.019262824207544327
7687,518,houd,2,0.01421813853085041
7688,518,houd,4,0.030589032918214798
7689,519,lockdown,1,0.028339620679616928
7690,519,lockdown,3,0.026806483045220375
7691,519,lockdown,5,0.010759448632597923
7692,519,afstand,0,0.013506509363651276
7693,519,afstand,1,0.02184661105275154
7694,519,afstand,2,0.030169116333127022
7695,519,afstand,3,0.01741955615580082
7696,519,afstand,4,0.02522105537354946
7697,519,afstand,5,0.017081083729863167
7698,519,houden,1,0.027276815846562386
7699,519,houden,2,0.03333160653710365
7700,519,houden,3,0.019370166584849358
7701,519,houden,4,0.011532431468367577
7702,519,houden,5,0.02216542698442936
7703,519,mensen,1,0.010593553073704243
7704,519,mensen,2,0.027829408645629883
7705,519,mensen,3,0.01911386288702488
7706,519,mensen,4,0.01867440715432167
7707,519,mensen,5,0.018564222380518913
7708,519,steeds,4,0.02215789258480072
7709,519,steeds,5,0.011743659153580666
7710,519,@minpres,4,0.015118525363504887
7711,519,iedereen,0,0.02174859680235386
7712,519,iedereen,1,0.011911123059689999
7713,519,iedereen,5,0.010604853741824627
7714,519,zoveel,4,0.016125725582242012
7715,520,m,0,0.017229191958904266
7716,520,m,1,0.03867082670331001
7717,520,m,5,0.01306188851594925
7718,521,anderhalve,0,0.03246206417679787
7719,521,anderhalve,2,0.018093831837177277
7720,521,anderhalve,3,0.013444995507597923
7721,521,anderhalve,5,0.012979826889932156
7722,521,meter,0,0.025987086817622185
7723,521,meter,1,0.010295337997376919
7724,521,meter,2,0.024252990260720253
7725,521,meter,3,0.032498832792043686
7726,521,meter,4,0.05097940191626549
7727,521,meter,5,0.019691824913024902
7728,521,afstand,0,0.013506509363651276
7729,521,afstand,1,0.02184661105275154
7730,521,afstand,2,0.030169116333127022
7731,521,afstand,3,0.01741955615580082
7732,521,afstand,4,0.02522105537354946
7733,521,afstand,5,0.017081083729863167
7734,521,houden,1,0.027276815846562386
7735,521,houden,2,0.03333160653710365
7736,521,houden,3,0.019370166584849358
7737,521,houden,4,0.011532431468367577
7738,521,houden,5,0.02216542698442936
7739,521,we,1,0.029164142906665802
7740,521,we,2,0.014647376723587513
7741,521,we,5,0.03876664489507675
7742,521,kant,4,0.019406601786613464
7743,522,meter,0,0.025987086817622185
7744,522,meter,1,0.010295337997376919
7745,522,meter,2,0.024252990260720253
7746,522,meter,3,0.032498832792043686
7747,522,meter,4,0.05097940191626549
7748,522,meter,5,0.019691824913024902
7749,522,laat,0,0.015687253326177597
7750,522,laat,4,0.012683358043432236
7751,522,#lockdown,4,0.03041728585958481
7752,522,staan,5,0.0167133416980505
7753,523,afstand,0,0.013506509363651276
7754,523,afstand,1,0.02184661105275154
7755,523,afstand,2,0.030169116333127022
7756,523,afstand,3,0.01741955615580082
7757,523,afstand,4,0.02522105537354946
7758,523,afstand,5,0.017081083729863167
7759,523,wel,1,0.01472223736345768
7760,523,wel,2,0.02804906852543354
7761,523,wel,3,0.022085873410105705
7762,523,goed,1,0.011552355252206326
7763,523,goed,2,0.011070108972489834
7764,523,echt,4,0.019054198637604713
7765,523,echt,5,0.010857515968382359
7766,523,kant,4,0.019406601786613464
7767,523,hou,2,0.01675824634730816
7768,523,komen,3,0.016876738518476486
7769,523,af,3,0.025605686008930206
7770,523,nee,3,0.032275792211294174
7771,524,vakantie,0,0.019922956824302673
7772,524,horeca,0,0.016367817297577858
7773,525,via,0,0.02268754504621029
7774,525,meter,0,0.025987086817622185
7775,525,meter,1,0.010295337997376919
7776,525,meter,2,0.024252990260720253
7777,525,meter,3,0.032498832792043686
7778,525,meter,4,0.05097940191626549
7779,525,meter,5,0.019691824913024902
7780,525,afstand,0,0.013506509363651276
7781,525,afstand,1,0.02184661105275154
7782,525,afstand,2,0.030169116333127022
7783,525,afstand,3,0.01741955615580082
7784,525,afstand,4,0.02522105537354946
7785,525,afstand,5,0.017081083729863167
7786,525,mensen,1,0.010593553073704243
7787,525,mensen,2,0.027829408645629883
7788,525,mensen,3,0.01911386288702488
7789,525,mensen,4,0.01867440715432167
7790,525,mensen,5,0.018564222380518913
7791,525,moeten,5,0.037082601338624954
7792,526,afstand,0,0.013506509363651276
7793,526,afstand,1,0.02184661105275154
7794,526,afstand,2,0.030169116333127022
7795,526,afstand,3,0.01741955615580082
7796,526,afstand,4,0.02522105537354946
7797,526,afstand,5,0.017081083729863167
7798,526,houden,1,0.027276815846562386
7799,526,houden,2,0.03333160653710365
7800,526,houden,3,0.019370166584849358
7801,526,houden,4,0.011532431468367577
7802,526,houden,5,0.02216542698442936
7803,526,m,0,0.017229191958904266
7804,526,m,1,0.03867082670331001
7805,526,m,5,0.01306188851594925
7806,527,gaan,2,0.019484372809529305
7807,527,gaan,5,0.0220489501953125
7808,527,we,1,0.029164142906665802
7809,527,we,2,0.014647376723587513
7810,527,we,5,0.03876664489507675
7811,527,weer,1,0.011518411338329315
7812,527,weer,2,0.027011530473828316
7813,527,weer,3,0.011785176582634449
7814,527,m,0,0.017229191958904266
7815,527,m,1,0.03867082670331001
7816,527,m,5,0.01306188851594925
7817,527,gaat,1,0.026213007047772408
7818,527,gaat,2,0.014961917884647846
7819,527,wel,1,0.01472223736345768
7820,527,wel,2,0.02804906852543354
7821,527,wel,3,0.022085873410105705
7822,527,minder,3,0.03488298878073692
7823,527,hele,1,0.022567616775631905
7824,527,tijd,4,0.017056714743375778
7825,528,weer,1,0.011518411338329315
7826,528,weer,2,0.027011530473828316
7827,528,weer,3,0.011785176582634449
7828,528,zeggen,0,0.01119332853704691
7829,528,open,2,0.01379828155040741
7830,528,twee,2,0.015047252178192139
7831,529,afstand,0,0.013506509363651276
7832,529,afstand,1,0.02184661105275154
7833,529,afstand,2,0.030169116333127022
7834,529,afstand,3,0.01741955615580082
7835,529,afstand,4,0.02522105537354946
7836,529,afstand,5,0.017081083729863167
7837,529,houden,1,0.027276815846562386
7838,529,houden,2,0.03333160653710365
7839,529,houden,3,0.019370166584849358
7840,529,houden,4,0.011532431468367577
7841,529,houden,5,0.02216542698442936
7842,529,beter,3,0.043640803545713425
7843,530,corona,0,0.010516372509300709
7844,530,corona,3,0.04187893122434616
7845,530,afstand,0,0.013506509363651276
7846,530,afstand,1,0.02184661105275154
7847,530,afstand,2,0.030169116333127022
7848,530,afstand,3,0.01741955615580082
7849,530,afstand,4,0.02522105537354946
7850,530,afstand,5,0.017081083729863167
7851,530,houden,1,0.027276815846562386
7852,530,houden,2,0.03333160653710365
7853,530,houden,3,0.019370166584849358
7854,530,houden,4,0.011532431468367577
7855,530,houden,5,0.02216542698442936
7856,530,minder,3,0.03488298878073692
7857,530,aantal,2,0.011497975327074528
7858,531,m,0,0.017229191958904266
7859,531,m,1,0.03867082670331001
7860,531,m,5,0.01306188851594925
7861,531,overheid,0,0.016416873782873154
7862,531,quarantaine,5,0.018851563334465027
7863,531,wel,1,0.01472223736345768
7864,531,wel,2,0.02804906852543354
7865,531,wel,3,0.022085873410105705
7866,531,regels,3,0.017847450450062752
7867,531,regels,5,0.010867222212255001
7868,531,waarom,0,0.02072514407336712
7869,531,virus,0,0.022554712370038033
7870,531,virus,1,0.014422607608139515
7871,531,blijf,4,0.020831286907196045
7872,532,allemaal,1,0.013905500993132591
7873,532,we,1,0.029164142906665802
7874,532,we,2,0.014647376723587513
7875,532,we,5,0.03876664489507675
7876,532,moeten,5,0.037082601338624954
7877,532,vaccin,0,0.014667085371911526
7878,532,vaccin,3,0.02195153944194317
7879,532,vaccin,5,0.014781993813812733
7880,532,virus,0,0.022554712370038033
7881,532,virus,1,0.014422607608139515
7882,532,nemen,5,0.017829766497015953
7883,532,komt,0,0.012106209993362427
7884,532,komt,4,0.021153857931494713
7885,532,:/,1,0.0192736703902483
7886,533,lockdown,1,0.028339620679616928
7887,533,lockdown,3,0.026806483045220375
7888,533,lockdown,5,0.010759448632597923
7889,533,houden,1,0.027276815846562386
7890,533,houden,2,0.03333160653710365
7891,533,houden,3,0.019370166584849358
7892,533,houden,4,0.011532431468367577
7893,533,houden,5,0.02216542698442936
7894,533,mensen,1,0.010593553073704243
7895,533,mensen,2,0.027829408645629883
7896,533,mensen,3,0.01911386288702488
7897,533,mensen,4,0.01867440715432167
7898,533,mensen,5,0.018564222380518913
7899,533,we,1,0.029164142906665802
7900,533,we,2,0.014647376723587513
7901,533,we,5,0.03876664489507675
7902,533,elkaar,2,0.011397606693208218
7903,533,elkaar,4,0.01224643737077713
7904,533,elkaar,5,0.02808929607272148
7905,533,ga,4,0.020127134397625923
7906,534,anderhalve,0,0.03246206417679787
7907,534,anderhalve,2,0.018093831837177277
7908,534,anderhalve,3,0.013444995507597923
7909,534,anderhalve,5,0.012979826889932156
7910,534,meter,0,0.025987086817622185
7911,534,meter,1,0.010295337997376919
7912,534,meter,2,0.024252990260720253
7913,534,meter,3,0.032498832792043686
7914,534,meter,4,0.05097940191626549
